,market,month,year,quantity,priceMin,priceMax,priceMod,state,city,date
7703,PIMPALGAON(MS),August,1997,143686,121,256,201,MS,PIMPALGAON,August-1997
7704,PIMPALGAON(MS),August,1998,91603,1129,1468,1385,MS,PIMPALGAON,August-1998
7705,PIMPALGAON(MS),August,1999,133320,341,433,395,MS,PIMPALGAON,August-1999
7706,PIMPALGAON(MS),August,2000,168538,168,322,269,MS,PIMPALGAON,August-2000
7707,PIMPALGAON(MS),August,2001,116834,466,587,533,MS,PIMPALGAON,August-2001
7708,PIMPALGAON(MS),August,2002,161841,349,488,446,MS,PIMPALGAON,August-2002
7709,PIMPALGAON(MS),August,2003,225663,367,561,508,MS,PIMPALGAON,August-2003
7710,PIMPALGAON(MS),August,2004,231096,306,449,397,MS,PIMPALGAON,August-2004
7711,PIMPALGAON(MS),August,2005,233823,390,738,622,MS,PIMPALGAON,August-2005
7712,PIMPALGAON(MS),August,2006,286370,235,428,358,MS,PIMPALGAON,August-2006
7713,PIMPALGAON(MS),August,2007,177108,989,1251,1163,MS,PIMPALGAON,August-2007
7714,PIMPALGAON(MS),August,2008,297173,676,852,775,MS,PIMPALGAON,August-2008
7715,PIMPALGAON(MS),August,2009,303981,439,733,639,MS,PIMPALGAON,August-2009
7716,PIMPALGAON(MS),August,2010,284670,416,984,830,MS,PIMPALGAON,August-2010
7717,PIMPALGAON(MS),August,2011,221839,474,1229,1046,MS,PIMPALGAON,August-2011
7718,PIMPALGAON(MS),August,2012,330554,320,776,608,MS,PIMPALGAON,August-2012
7719,PIMPALGAON(MS),August,2013,150787,2834,4068,3712,MS,PIMPALGAON,August-2013
7720,PIMPALGAON(MS),August,2014,98372,500,1732,1200,MS,PIMPALGAON,August-2014
7721,PIMPALGAON(MS),August,2015,108548,2209,4740,4163,MS,PIMPALGAON,August-2015
7722,PIMPALGAON(MS),September,1997,194398,136,313,260,MS,PIMPALGAON,September-1997
7723,PIMPALGAON(MS),September,1998,79488,1610,1952,1862,MS,PIMPALGAON,September-1998
7724,PIMPALGAON(MS),September,1999,88508,482,664,608,MS,PIMPALGAON,September-1999
7725,PIMPALGAON(MS),September,2000,167785,218,369,309,MS,PIMPALGAON,September-2000
7726,PIMPALGAON(MS),September,2001,143247,415,569,506,MS,PIMPALGAON,September-2001
7727,PIMPALGAON(MS),September,2002,156036,373,493,447,MS,PIMPALGAON,September-2002
7728,PIMPALGAON(MS),September,2003,194538,357,597,538,MS,PIMPALGAON,September-2003
7729,PIMPALGAON(MS),September,2004,227282,312,483,407,MS,PIMPALGAON,September-2004
7730,PIMPALGAON(MS),September,2005,151555,615,1076,919,MS,PIMPALGAON,September-2005
7731,PIMPALGAON(MS),September,2006,272222,160,469,342,MS,PIMPALGAON,September-2006
7732,PIMPALGAON(MS),September,2007,105812,1201,1560,1473,MS,PIMPALGAON,September-2007
7733,PIMPALGAON(MS),September,2008,225979,478,754,645,MS,PIMPALGAON,September-2008
7734,PIMPALGAON(MS),September,2009,336323,432,774,650,MS,PIMPALGAON,September-2009
7735,PIMPALGAON(MS),September,2010,296521,587,1542,1336,MS,PIMPALGAON,September-2010
7736,PIMPALGAON(MS),September,2011,233103,578,1208,1043,MS,PIMPALGAON,September-2011
7737,PIMPALGAON(MS),September,2012,233410,260,741,505,MS,PIMPALGAON,September-2012
7738,PIMPALGAON(MS),September,2013,72823,3356,4996,4650,MS,PIMPALGAON,September-2013
7739,PIMPALGAON(MS),September,2014,271715,648,1853,1316,MS,PIMPALGAON,September-2014
7740,PIMPALGAON(MS),September,2015,67793,2482,4672,4167,MS,PIMPALGAON,September-2015
7741,PIMPALGAON(MS),October,1997,103984,251,413,345,MS,PIMPALGAON,October-1997
7742,PIMPALGAON(MS),October,1998,14571,2197,3051,2754,MS,PIMPALGAON,October-1998
7743,PIMPALGAON(MS),October,1999,98673,440,662,587,MS,PIMPALGAON,October-1999
7744,PIMPALGAON(MS),October,2000,145614,328,543,465,MS,PIMPALGAON,October-2000
7745,PIMPALGAON(MS),October,2001,155299,404,631,565,MS,PIMPALGAON,October-2001
7746,PIMPALGAON(MS),October,2002,117027,404,682,612,MS,PIMPALGAON,October-2002
7747,PIMPALGAON(MS),October,2003,100835,393,895,788,MS,PIMPALGAON,October-2003
7748,PIMPALGAON(MS),October,2004,123584,341,615,532,MS,PIMPALGAON,October-2004
7749,PIMPALGAON(MS),October,2005,42673,789,1286,1129,MS,PIMPALGAON,October-2005
7750,PIMPALGAON(MS),October,2006,209257,189,527,378,MS,PIMPALGAON,October-2006
7751,PIMPALGAON(MS),October,2007,46973,968,1459,1334,MS,PIMPALGAON,October-2007
7752,PIMPALGAON(MS),October,2008,272917,386,770,635,MS,PIMPALGAON,October-2008
7753,PIMPALGAON(MS),October,2009,195101,627,1553,1340,MS,PIMPALGAON,October-2009
7754,PIMPALGAON(MS),October,2010,219823,715,1646,1383,MS,PIMPALGAON,October-2010
7755,PIMPALGAON(MS),October,2011,242284,513,1022,860,MS,PIMPALGAON,October-2011
7756,PIMPALGAON(MS),October,2012,215464,388,1064,827,MS,PIMPALGAON,October-2012
7757,PIMPALGAON(MS),October,2013,33626,2515,5140,4134,MS,PIMPALGAON,October-2013
7758,PIMPALGAON(MS),October,2014,133119,704,1807,1377,MS,PIMPALGAON,October-2014
7759,PIMPALGAON(MS),October,2015,82731,1513,3591,2858,MS,PIMPALGAON,October-2015
7760,PIMPALGAON(MS),November,1997,123900,383,861,655,MS,PIMPALGAON,November-1997
7761,PIMPALGAON(MS),November,1998,61590,892,2061,1513,MS,PIMPALGAON,November-1998
7762,PIMPALGAON(MS),November,1999,74820,239,487,396,MS,PIMPALGAON,November-1999
7763,PIMPALGAON(MS),November,2000,90442,410,735,602,MS,PIMPALGAON,November-2000
7764,PIMPALGAON(MS),November,2001,153099,463,857,742,MS,PIMPALGAON,November-2001
7765,PIMPALGAON(MS),November,2002,205478,286,457,402,MS,PIMPALGAON,November-2002
7766,PIMPALGAON(MS),November,2003,241440,355,741,630,MS,PIMPALGAON,November-2003
7767,PIMPALGAON(MS),November,2004,104740,203,517,418,MS,PIMPALGAON,November-2004
7768,PIMPALGAON(MS),November,2005,69682,863,1305,1134,MS,PIMPALGAON,November-2005
7769,PIMPALGAON(MS),November,2006,198482,226,736,597,MS,PIMPALGAON,November-2006
7770,PIMPALGAON(MS),November,2007,144925,457,769,666,MS,PIMPALGAON,November-2007
7771,PIMPALGAON(MS),November,2008,207039,592,1126,983,MS,PIMPALGAON,November-2008
7772,PIMPALGAON(MS),November,2009,150679,687,1867,1316,MS,PIMPALGAON,November-2009
7773,PIMPALGAON(MS),November,2010,171350,496,2634,1586,MS,PIMPALGAON,November-2010
7774,PIMPALGAON(MS),November,2011,277760,418,1082,789,MS,PIMPALGAON,November-2011
7775,PIMPALGAON(MS),November,2012,158414,488,1377,969,MS,PIMPALGAON,November-2012
7776,PIMPALGAON(MS),November,2013,232751,1706,3754,2936,MS,PIMPALGAON,November-2013
7777,PIMPALGAON(MS),November,2014,80227,892,1757,1471,MS,PIMPALGAON,November-2014
7778,PIMPALGAON(MS),November,2015,303269,733,2798,1854,MS,PIMPALGAON,November-2015
7779,PIMPALGAON(MS),December,1997,113545,415,1255,881,MS,PIMPALGAON,December-1997
7780,PIMPALGAON(MS),December,1998,172317,847,1180,1069,MS,PIMPALGAON,December-1998
7781,PIMPALGAON(MS),December,1999,257928,209,357,316,MS,PIMPALGAON,December-1999
7782,PIMPALGAON(MS),December,2000,221441,385,591,531,MS,PIMPALGAON,December-2000
7783,PIMPALGAON(MS),December,2001,331558,327,472,411,MS,PIMPALGAON,December-2001
7784,PIMPALGAON(MS),December,2002,344520,203,304,258,MS,PIMPALGAON,December-2002
7785,PIMPALGAON(MS),December,2003,371518,492,789,697,MS,PIMPALGAON,December-2003
7786,PIMPALGAON(MS),December,2004,275954,205,431,339,MS,PIMPALGAON,December-2004
7787,PIMPALGAON(MS),December,2005,340691,440,621,546,MS,PIMPALGAON,December-2005
7788,PIMPALGAON(MS),December,2006,415497,434,842,706,MS,PIMPALGAON,December-2006
7789,PIMPALGAON(MS),December,2007,468432,379,558,479,MS,PIMPALGAON,December-2007
7790,PIMPALGAON(MS),December,2008,467287,748,1229,1074,MS,PIMPALGAON,December-2008
7791,PIMPALGAON(MS),December,2009,228197,494,1960,1182,MS,PIMPALGAON,December-2009
7792,PIMPALGAON(MS),December,2010,135783,815,3501,1832,MS,PIMPALGAON,December-2010
7793,PIMPALGAON(MS),December,2011,365202,298,702,584,MS,PIMPALGAON,December-2011
7794,PIMPALGAON(MS),December,2012,365489,656,1426,1183,MS,PIMPALGAON,December-2012
7795,PIMPALGAON(MS),December,2013,371551,953,1669,1306,MS,PIMPALGAON,December-2013
7796,PIMPALGAON(MS),December,2014,312503,979,1714,1453,MS,PIMPALGAON,December-2014
7797,PIMPALGAON(MS),December,2015,455240,509,1711,1111,MS,PIMPALGAON,December-2015
7798,PUNE(MS),January,1999,261782,313,648,502,MS,PUNE,January-1999
7799,PUNE(MS),January,2000,322302,169,320,267,MS,PUNE,January-2000
7800,PUNE(MS),January,2001,360779,385,581,519,MS,PUNE,January-2001
7801,PUNE(MS),January,2002,385025,215,363,287,MS,PUNE,January-2002
7802,PUNE(MS),January,2003,277080,206,328,270,MS,PUNE,January-2003
7803,PUNE(MS),January,2004,322593,600,908,774,MS,PUNE,January-2004
7804,PUNE(MS),January,2005,258031,143,481,364,MS,PUNE,January-2005
7805,PUNE(MS),January,2006,386215,158,439,330,MS,PUNE,January-2006
7806,PUNE(MS),January,2007,271798,492,1192,830,MS,PUNE,January-2007
7807,PUNE(MS),January,2008,320459,210,525,370,MS,PUNE,January-2008
7808,PUNE(MS),January,2009,342072,815,1556,1199,MS,PUNE,January-2009
7809,PUNE(MS),January,2010,412844,956,1778,1357,MS,PUNE,January-2010
7810,PUNE(MS),January,2011,333902,1531,3498,2506,MS,PUNE,January-2011
7811,PUNE(MS),January,2012,379607,268,578,423,MS,PUNE,January-2012
7812,PUNE(MS),January,2013,379741,648,1683,1166,MS,PUNE,January-2013
7813,PUNE(MS),January,2014,548689,474,1148,816,MS,PUNE,January-2014
7814,PUNE(MS),January,2015,434477,686,1664,1177,MS,PUNE,January-2015
7815,PUNE(MS),January,2016,325669,613,1729,1488,MS,PUNE,January-2016
7816,PUNE(MS),February,1999,348353,238,379,321,MS,PUNE,February-1999
7817,PUNE(MS),February,2000,323065,142,264,229,MS,PUNE,February-2000
7818,PUNE(MS),February,2001,610279,277,399,351,MS,PUNE,February-2001
7819,PUNE(MS),February,2002,432072,155,267,223,MS,PUNE,February-2002
7820,PUNE(MS),February,2003,289309,152,258,206,MS,PUNE,February-2003
7821,PUNE(MS),February,2004,407492,505,742,689,MS,PUNE,February-2004
7822,PUNE(MS),February,2005,322842,144,391,285,MS,PUNE,February-2005
7823,PUNE(MS),February,2006,289887,154,318,250,MS,PUNE,February-2006
7824,PUNE(MS),February,2007,566022,495,1041,757,MS,PUNE,February-2007
7825,PUNE(MS),February,2008,432665,179,399,309,MS,PUNE,February-2008
7826,PUNE(MS),February,2009,620693,730,1200,962,MS,PUNE,February-2009
7827,PUNE(MS),February,2010,575235,797,1246,1021,MS,PUNE,February-2010
7828,PUNE(MS),February,2011,524243,500,1125,813,MS,PUNE,February-2011
7829,PUNE(MS),February,2012,404884,230,459,342,MS,PUNE,February-2012
7830,PUNE(MS),February,2013,657744,640,1517,1078,MS,PUNE,February-2013
7831,PUNE(MS),February,2014,561226,308,785,523,MS,PUNE,February-2014
7832,PUNE(MS),February,2015,600920,695,1645,1173,MS,PUNE,February-2015
7833,PUNE(MS),February,2016,374339,457,1143,948,MS,PUNE,February-2016
7834,PUNE(MS),March,1999,353155,245,333,292,MS,PUNE,March-1999
7835,PUNE(MS),March,2000,656545,133,249,214,MS,PUNE,March-2000
7836,PUNE(MS),March,2001,534899,246,342,308,MS,PUNE,March-2001
7837,PUNE(MS),March,2002,436648,143,228,187,MS,PUNE,March-2002
7838,PUNE(MS),March,2003,377614,153,273,220,MS,PUNE,March-2003
7839,PUNE(MS),March,2004,320582,353,484,424,MS,PUNE,March-2004
7840,PUNE(MS),March,2005,324875,166,353,266,MS,PUNE,March-2005
7841,PUNE(MS),March,2006,324804,176,269,223,MS,PUNE,March-2006
7842,PUNE(MS),March,2007,449404,372,718,543,MS,PUNE,March-2007
7843,PUNE(MS),March,2008,490612,165,372,254,MS,PUNE,March-2008
7844,PUNE(MS),March,2009,642870,611,814,707,MS,PUNE,March-2009
7845,PUNE(MS),March,2010,505313,588,768,676,MS,PUNE,March-2010
7846,PUNE(MS),March,2011,481607,334,619,480,MS,PUNE,March-2011
7847,PUNE(MS),March,2012,492800,270,479,374,MS,PUNE,March-2012
7848,PUNE(MS),March,2013,402402,515,1048,780,MS,PUNE,March-2013
7849,PUNE(MS),March,2014,496146,445,900,670,MS,PUNE,March-2014
7850,PUNE(MS),March,2015,440594,584,1413,1003,MS,PUNE,March-2015
7851,PUNE(MS),April,1999,390826,252,400,354,MS,PUNE,April-1999
7852,PUNE(MS),April,2000,469417,114,252,222,MS,PUNE,April-2000
7853,PUNE(MS),April,2001,396723,232,307,276,MS,PUNE,April-2001
7854,PUNE(MS),April,2002,437883,139,217,182,MS,PUNE,April-2002
7855,PUNE(MS),April,2003,265897,202,336,273,MS,PUNE,April-2003
7856,PUNE(MS),April,2004,181247,264,426,364,MS,PUNE,April-2004
7857,PUNE(MS),April,2005,296284,192,384,301,MS,PUNE,April-2005
7858,PUNE(MS),April,2006,361436,153,286,233,MS,PUNE,April-2006
7859,PUNE(MS),April,2007,267526,318,587,449,MS,PUNE,April-2007
7860,PUNE(MS),April,2008,332460,161,362,261,MS,PUNE,April-2008
7861,PUNE(MS),April,2009,362506,460,578,516,MS,PUNE,April-2009
7862,PUNE(MS),April,2010,284670,498,633,571,MS,PUNE,April-2010
7863,PUNE(MS),April,2011,296748,360,590,475,MS,PUNE,April-2011
7864,PUNE(MS),April,2012,372383,286,536,415,MS,PUNE,April-2012
7865,PUNE(MS),April,2013,298921,471,968,718,MS,PUNE,April-2013
7866,PUNE(MS),April,2014,300592,500,1022,758,MS,PUNE,April-2014
7867,PUNE(MS),April,2015,358678,546,1340,937,MS,PUNE,April-2015
7868,PUNE(MS),May,1999,403277,317,555,489,MS,PUNE,May-1999
7869,PUNE(MS),May,2000,420918,142,272,222,MS,PUNE,May-2000
7870,PUNE(MS),May,2001,318420,183,278,241,MS,PUNE,May-2001
7871,PUNE(MS),May,2002,441650,155,260,223,MS,PUNE,May-2002
7872,PUNE(MS),May,2003,417494,226,403,322,MS,PUNE,May-2003
7873,PUNE(MS),May,2004,162051,235,455,356,MS,PUNE,May-2004
7874,PUNE(MS),May,2005,291993,189,380,297,MS,PUNE,May-2005
7875,PUNE(MS),May,2006,288697,146,284,234,MS,PUNE,May-2006
7876,PUNE(MS),May,2007,198159,332,638,470,MS,PUNE,May-2007
7877,PUNE(MS),May,2008,254751,161,360,263,MS,PUNE,May-2008
7878,PUNE(MS),May,2009,250284,492,627,555,MS,PUNE,May-2009
7879,PUNE(MS),May,2010,219816,543,703,622,MS,PUNE,May-2010
7880,PUNE(MS),May,2011,264177,378,623,501,MS,PUNE,May-2011
7881,PUNE(MS),May,2012,318147,310,558,432,MS,PUNE,May-2012
7882,PUNE(MS),May,2013,294869,508,1121,814,MS,PUNE,May-2013
7883,PUNE(MS),May,2014,266773,525,1283,901,MS,PUNE,May-2014
7884,PUNE(MS),May,2015,277415,723,1745,1225,MS,PUNE,May-2015
7885,PUNE(MS),June,1999,324550,313,531,478,MS,PUNE,June-1999
7886,PUNE(MS),June,2000,428426,125,272,222,MS,PUNE,June-2000
7887,PUNE(MS),June,2001,243745,253,373,308,MS,PUNE,June-2001
7888,PUNE(MS),June,2002,415416,209,373,326,MS,PUNE,June-2002
7889,PUNE(MS),June,2003,246657,392,571,497,MS,PUNE,June-2003
7890,PUNE(MS),June,2004,164304,330,521,439,MS,PUNE,June-2004
7891,PUNE(MS),June,2005,239536,206,462,346,MS,PUNE,June-2005
7892,PUNE(MS),June,2006,287935,181,401,320,MS,PUNE,June-2006
7893,PUNE(MS),June,2007,166871,539,993,777,MS,PUNE,June-2007
7894,PUNE(MS),June,2008,150911,221,529,366,MS,PUNE,June-2008
7895,PUNE(MS),June,2009,202232,596,827,707,MS,PUNE,June-2009
7896,PUNE(MS),June,2010,196117,557,856,715,MS,PUNE,June-2010
7897,PUNE(MS),June,2011,215237,551,860,702,MS,PUNE,June-2011
7898,PUNE(MS),June,2012,248325,385,698,539,MS,PUNE,June-2012
7899,PUNE(MS),June,2013,192063,669,1683,1176,MS,PUNE,June-2013
7900,PUNE(MS),June,2014,171318,952,2083,1493,MS,PUNE,June-2014
7901,PUNE(MS),June,2015,216046,841,2191,1520,MS,PUNE,June-2015
7902,PUNE(MS),July,1999,193343,302,548,450,MS,PUNE,July-1999
7903,PUNE(MS),July,2000,356264,154,318,256,MS,PUNE,July-2000
7904,PUNE(MS),July,2001,229552,293,443,372,MS,PUNE,July-2001
7905,PUNE(MS),July,2002,386575,262,440,385,MS,PUNE,July-2002
7906,PUNE(MS),July,2003,221535,398,573,508,MS,PUNE,July-2003
7907,PUNE(MS),July,2004,165703,318,477,418,MS,PUNE,July-2004
7908,PUNE(MS),July,2005,197232,274,547,432,MS,PUNE,July-2005
7909,PUNE(MS),July,2006,276720,179,417,340,MS,PUNE,July-2006
7910,PUNE(MS),July,2007,152773,619,1021,819,MS,PUNE,July-2007
7911,PUNE(MS),July,2008,176347,452,806,630,MS,PUNE,July-2008
7912,PUNE(MS),July,2009,211252,602,786,694,MS,PUNE,July-2009
7913,PUNE(MS),July,2010,181023,607,888,739,MS,PUNE,July-2010
7914,PUNE(MS),July,2011,177464,638,978,800,MS,PUNE,July-2011
7915,PUNE(MS),July,2012,260243,454,782,616,MS,PUNE,July-2012
7916,PUNE(MS),July,2013,214241,1208,2322,1765,MS,PUNE,July-2013
7917,PUNE(MS),July,2014,190500,988,2477,1731,MS,PUNE,July-2014
7918,PUNE(MS),July,2015,247197,1015,2537,2261,MS,PUNE,July-2015
7919,PUNE(MS),August,1999,218589,333,485,430,MS,PUNE,August-1999
7920,PUNE(MS),August,2000,309192,172,330,276,MS,PUNE,August-2000
7921,PUNE(MS),August,2001,210537,438,620,535,MS,PUNE,August-2001
7922,PUNE(MS),August,2002,254676,364,546,502,MS,PUNE,August-2002
7923,PUNE(MS),August,2003,209302,403,596,510,MS,PUNE,August-2003
7924,PUNE(MS),August,2004,194161,321,516,432,MS,PUNE,August-2004
7925,PUNE(MS),August,2005,177671,358,832,657,MS,PUNE,August-2005
7926,PUNE(MS),August,2006,267086,202,468,361,MS,PUNE,August-2006
7927,PUNE(MS),August,2007,162499,770,1286,1040,MS,PUNE,August-2007
7928,PUNE(MS),August,2008,179001,577,883,763,MS,PUNE,August-2008
7929,PUNE(MS),August,2009,186622,588,797,694,MS,PUNE,August-2009
7930,PUNE(MS),August,2010,205973,748,1102,924,MS,PUNE,August-2010
7931,PUNE(MS),August,2011,163306,763,1222,990,MS,PUNE,August-2011
7932,PUNE(MS),August,2012,224113,486,852,666,MS,PUNE,August-2012
7933,PUNE(MS),August,2013,143474,2761,4109,3469,MS,PUNE,August-2013
7934,PUNE(MS),August,2014,224609,879,2185,1512,MS,PUNE,August-2014
7935,PUNE(MS),August,2015,160266,1919,4750,4433,MS,PUNE,August-2015
7936,PUNE(MS),September,1999,202004,476,678,608,MS,PUNE,September-1999
7937,PUNE(MS),September,2000,222443,229,370,315,MS,PUNE,September-2000
7938,PUNE(MS),September,2001,301528,397,573,489,MS,PUNE,September-2001
7939,PUNE(MS),September,2002,202611,410,578,525,MS,PUNE,September-2002
7940,PUNE(MS),September,2003,180941,415,648,547,MS,PUNE,September-2003
7941,PUNE(MS),September,2004,184458,290,510,422,MS,PUNE,September-2004
7942,PUNE(MS),September,2005,139388,429,1242,944,MS,PUNE,September-2005
7943,PUNE(MS),September,2006,209834,191,519,391,MS,PUNE,September-2006
7944,PUNE(MS),September,2007,113573,800,1669,1230,MS,PUNE,September-2007
7945,PUNE(MS),September,2008,190815,495,800,645,MS,PUNE,September-2008
7946,PUNE(MS),September,2009,203594,517,862,689,MS,PUNE,September-2009
7947,PUNE(MS),September,2010,137373,1123,1593,1359,MS,PUNE,September-2010
7948,PUNE(MS),September,2011,219381,680,1307,992,MS,PUNE,September-2011
7949,PUNE(MS),September,2012,223739,402,800,601,MS,PUNE,September-2012
7950,PUNE(MS),September,2013,154398,2542,4933,3747,MS,PUNE,September-2013
7951,PUNE(MS),September,2014,226245,750,2004,1388,MS,PUNE,September-2014
7952,PUNE(MS),September,2015,141046,1452,5005,4714,MS,PUNE,September-2015
7953,PUNE(MS),October,1999,252051,369,658,568,MS,PUNE,October-1999
7954,PUNE(MS),October,2000,301523,340,554,436,MS,PUNE,October-2000
7955,PUNE(MS),October,2001,340636,374,652,534,MS,PUNE,October-2001
7956,PUNE(MS),October,2002,206371,524,717,614,MS,PUNE,October-2002
7957,PUNE(MS),October,2003,143884,565,964,775,MS,PUNE,October-2003
7958,PUNE(MS),October,2004,174384,286,587,493,MS,PUNE,October-2004
7959,PUNE(MS),October,2005,85015,548,1579,1067,MS,PUNE,October-2005
7960,PUNE(MS),October,2006,183299,202,606,413,MS,PUNE,October-2006
7961,PUNE(MS),October,2007,174864,724,1661,1266,MS,PUNE,October-2007
7962,PUNE(MS),October,2008,212630,465,817,640,MS,PUNE,October-2008
7963,PUNE(MS),October,2009,299050,878,1714,1324,MS,PUNE,October-2009
7964,PUNE(MS),October,2010,206876,964,1816,1433,MS,PUNE,October-2010
7965,PUNE(MS),October,2011,192835,596,1142,873,MS,PUNE,October-2011
7966,PUNE(MS),October,2012,238945,507,1026,764,MS,PUNE,October-2012
7967,PUNE(MS),October,2013,175362,1764,5175,3242,MS,PUNE,October-2013
7968,PUNE(MS),October,2014,196396,680,2013,1358,MS,PUNE,October-2014
7969,PUNE(MS),October,2015,227810,1029,4013,3746,MS,PUNE,October-2015
7970,PUNE(MS),November,1999,290522,332,603,512,MS,PUNE,November-1999
7971,PUNE(MS),November,2000,197404,456,830,683,MS,PUNE,November-2000
7972,PUNE(MS),November,2001,243873,577,1017,828,MS,PUNE,November-2001
7973,PUNE(MS),November,2002,262690,434,639,544,MS,PUNE,November-2002
7974,PUNE(MS),November,2003,204533,467,1004,793,MS,PUNE,November-2003
7975,PUNE(MS),November,2004,139971,272,584,459,MS,PUNE,November-2004
7976,PUNE(MS),November,2005,109834,508,1584,1040,MS,PUNE,November-2005
7977,PUNE(MS),November,2006,129859,242,721,514,MS,PUNE,November-2006
7978,PUNE(MS),November,2007,285205,532,1363,936,MS,PUNE,November-2007
7979,PUNE(MS),November,2008,249233,731,1310,991,MS,PUNE,November-2008
7980,PUNE(MS),November,2009,260229,1078,2197,1644,MS,PUNE,November-2009
7981,PUNE(MS),November,2010,202937,1350,2963,2134,MS,PUNE,November-2010
7982,PUNE(MS),November,2011,252305,544,1160,856,MS,PUNE,November-2011
7983,PUNE(MS),November,2012,190546,595,1525,1065,MS,PUNE,November-2012
7984,PUNE(MS),November,2013,185493,1440,4085,2632,MS,PUNE,November-2013
7985,PUNE(MS),November,2014,190177,665,2030,1380,MS,PUNE,November-2014
7986,PUNE(MS),November,2015,213406,991,3841,3448,MS,PUNE,November-2015
7987,PUNE(MS),December,1999,264734,259,462,382,MS,PUNE,December-1999
7988,PUNE(MS),December,2000,172933,391,743,637,MS,PUNE,December-2000
7989,PUNE(MS),December,2001,277565,337,613,485,MS,PUNE,December-2001
7990,PUNE(MS),December,2002,273174,204,419,302,MS,PUNE,December-2002
7991,PUNE(MS),December,2003,238450,584,857,760,MS,PUNE,December-2003
7992,PUNE(MS),December,2004,178167,209,576,431,MS,PUNE,December-2004
7993,PUNE(MS),December,2005,286557,227,713,513,MS,PUNE,December-2005
7994,PUNE(MS),December,2006,188475,430,1076,746,MS,PUNE,December-2006
7995,PUNE(MS),December,2007,241704,298,762,517,MS,PUNE,December-2007
7996,PUNE(MS),December,2008,276237,902,1488,1159,MS,PUNE,December-2008
7997,PUNE(MS),December,2009,343929,1080,2721,1768,MS,PUNE,December-2009
7998,PUNE(MS),December,2010,197847,2130,4694,3398,MS,PUNE,December-2010
7999,PUNE(MS),December,2011,307348,402,921,669,MS,PUNE,December-2011
8000,PUNE(MS),December,2012,169007,648,1755,1200,MS,PUNE,December-2012
8001,PUNE(MS),December,2013,344280,683,1800,1223,MS,PUNE,December-2013
8002,PUNE(MS),December,2014,366267,677,2146,1412,MS,PUNE,December-2014
8003,PUNE(MS),December,2015,273354,596,1965,1624,MS,PUNE,December-2015
8004,PURULIA(WB),January,2015,2680,1702,1917,1810,WB,PURULIA,January-2015
8005,PURULIA(WB),January,2016,1200,1640,1900,1800,WB,PURULIA,January-2016
8006,PURULIA(WB),February,2015,1860,1688,1835,1750,WB,PURULIA,February-2015
